grower_id,season,activity,concentration_mg/kg,body_weight_kg,hours_per_month_by_activity,si_by_activity_min_mg/hour,si_by_activity_max_mg/hour,si_by_activity_mg/hour,si_indoor_mg/hour,ef_method_3_outdoor,avg_daily_dose_method_3_outdoor
22,Winter,Transplanting,400.0,87.4,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
22,Winter,Watering,400.0,87.4,2.0,13.575,31.674999999999997,22.625,1.375,0.002736726874657909,6.8011107228340705e-06
22,Winter,Weeding,400.0,87.4,1.5,81.45,99.55000000000001,90.5,1.375,0.002052545155993432,2.0403332168502215e-05
22,Spring,Harvesting,400.0,87.4,1.0,13.575,31.674999999999997,22.625,1.375,0.0013683634373289546,3.4005553614170353e-06
22,Spring,Preparing beds,400.0,87.4,34.5,36.2,54.3,45.25,1.375,0.04720853858784894,0.00023463831993777545
22,Spring,Seeding,400.0,87.4,34.0,36.2,54.3,45.25,1.375,0.046524356869184456,0.00023123776457635844
22,Spring,Transplanting,400.0,87.4,46.0,81.45,99.55000000000001,90.5,1.375,0.06294471811713191,0.0006257021865007346
22,Spring,Watering,400.0,87.4,25.0,13.575,31.674999999999997,22.625,1.375,0.034209085933223866,8.50138840354259e-05
22,Spring,Weeding,400.0,87.4,120.0,81.45,99.55000000000001,90.5,1.375,0.16420361247947457,0.0016322665734801772
22,Summer,Harvesting,400.0,87.4,60.0,13.575,31.674999999999997,22.625,1.375,0.08210180623973728,0.00020403332168502216
22,Summer,Preparing beds,400.0,87.4,10.5,36.2,54.3,45.25,1.375,0.014367816091954025,7.141166258975776e-05
22,Summer,Seeding,400.0,87.4,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,6.801110722834072e-05
22,Summer,Transplanting,400.0,87.4,22.5,81.45,99.55000000000001,90.5,1.375,0.03078817733990148,0.0003060499825275332
22,Summer,Watering,400.0,87.4,50.0,13.575,31.674999999999997,22.625,1.375,0.06841817186644773,0.0001700277680708518
22,Summer,Weeding,400.0,87.4,37.5,81.45,99.55000000000001,90.5,1.375,0.051313628899835796,0.0005100833042125553
23,Spring,Harvesting,400.0,72.7,20.0,13.575,31.674999999999997,22.625,1.375,0.027367268746579094,8.176300924012351e-05
23,Spring,Preparing beds,400.0,72.7,32.0,36.2,54.3,45.25,1.375,0.043787629994526546,0.0002616416295683952
23,Spring,Seeding,400.0,72.7,6.0,36.2,54.3,45.25,1.375,0.008210180623973728,4.905780554407409e-05
23,Spring,Transplanting,400.0,72.7,16.0,81.45,99.55000000000001,90.5,1.375,0.021893814997263273,0.0002616416295683952
23,Spring,Watering,400.0,72.7,26.0,13.575,31.674999999999997,22.625,1.375,0.03557744937055282,0.00010629191201216055
23,Spring,Weeding,400.0,72.7,12.0,81.45,99.55000000000001,90.5,1.375,0.016420361247947456,0.00019623122217629635
23,Summer,Harvesting,400.0,72.7,24.0,13.575,31.674999999999997,22.625,1.375,0.03284072249589491,9.811561108814817e-05
23,Summer,Preparing beds,400.0,72.7,32.0,36.2,54.3,45.25,1.375,0.043787629994526546,0.0002616416295683952
23,Summer,Seeding,400.0,72.7,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.63526018480247e-05
23,Summer,Transplanting,400.0,72.7,6.0,81.45,99.55000000000001,90.5,1.375,0.008210180623973728,9.811561108814817e-05
23,Summer,Watering,400.0,72.7,15.0,13.575,31.674999999999997,22.625,1.375,0.02052545155993432,6.132225693009263e-05
23,Summer,Weeding,400.0,72.7,16.0,81.45,99.55000000000001,90.5,1.375,0.021893814997263273,0.0002616416295683952
23,Fall,Harvesting,400.0,72.7,16.0,13.575,31.674999999999997,22.625,1.375,0.021893814997263273,6.54104073920988e-05
23,Fall,Preparing beds,400.0,72.7,0.0,36.2,54.3,45.25,1.375,0.0,0.0
23,Fall,Seeding,400.0,72.7,0.0,36.2,54.3,45.25,1.375,0.0,0.0
23,Fall,Transplanting,400.0,72.7,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
23,Fall,Watering,400.0,72.7,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
23,Fall,Weeding,400.0,72.7,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
23,Winter,Harvesting,400.0,72.7,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
23,Winter,Preparing beds,400.0,72.7,6.0,36.2,54.3,45.25,1.375,0.008210180623973728,4.905780554407409e-05
23,Winter,Seeding,400.0,72.7,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,8.176300924012351e-05
23,Winter,Transplanting,400.0,72.7,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
23,Winter,Watering,400.0,72.7,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
23,Winter,Weeding,400.0,72.7,6.0,81.45,99.55000000000001,90.5,1.375,0.008210180623973728,9.811561108814817e-05
24,Spring,Harvesting,400.0,84.0,48.0,13.575,31.674999999999997,22.625,1.375,0.06568144499178982,0.00016983345062162794
24,Spring,Preparing beds,400.0,84.0,32.0,36.2,54.3,45.25,1.375,0.043787629994526546,0.0002264446008288373
24,Spring,Seeding,400.0,84.0,24.0,36.2,54.3,45.25,1.375,0.03284072249589491,0.00016983345062162794
24,Spring,Transplanting,400.0,84.0,40.0,81.45,99.55000000000001,90.5,1.375,0.05473453749315819,0.0005661115020720933
24,Spring,Watering,400.0,84.0,100.0,13.575,31.674999999999997,22.625,1.375,0.13683634373289547,0.0003538196887950583
24,Spring,Weeding,400.0,84.0,45.0,81.45,99.55000000000001,90.5,1.375,0.06157635467980296,0.0006368754398311048
25,Spring,Harvesting,400.0,81.2,20.0,13.575,31.674999999999997,22.625,1.375,0.027367268746579094,7.320407354380516e-05
25,Spring,Preparing beds,400.0,81.2,22.5,36.2,54.3,45.25,1.375,0.03078817733990148,0.00016470916547356158
25,Spring,Seeding,400.0,81.2,20.0,36.2,54.3,45.25,1.375,0.027367268746579094,0.00014640814708761032
25,Spring,Transplanting,400.0,81.2,15.0,81.45,99.55000000000001,90.5,1.375,0.02052545155993432,0.00021961222063141548
25,Spring,Watering,400.0,81.2,360.0,13.575,31.674999999999997,22.625,1.375,0.49261083743842365,0.0013176733237884927
25,Spring,Weeding,400.0,81.2,15.0,81.45,99.55000000000001,90.5,1.375,0.02052545155993432,0.00021961222063141548
25,Summer,Harvesting,400.0,81.2,30.0,13.575,31.674999999999997,22.625,1.375,0.04105090311986864,0.00010980611031570774
25,Summer,Preparing beds,400.0,81.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
25,Summer,Seeding,400.0,81.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
25,Summer,Transplanting,400.0,81.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
25,Summer,Watering,400.0,81.2,56.0,13.575,31.674999999999997,22.625,1.375,0.07662835249042146,0.00020497140592265446
25,Summer,Weeding,400.0,81.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
25,Fall,Harvesting,400.0,81.2,5.0,13.575,31.674999999999997,22.625,1.375,0.0068418171866447735,1.830101838595129e-05
25,Fall,Preparing beds,400.0,81.2,45.0,36.2,54.3,45.25,1.375,0.06157635467980296,0.00032941833094712316
25,Fall,Seeding,400.0,81.2,6.0,36.2,54.3,45.25,1.375,0.008210180623973728,4.392244412628309e-05
25,Fall,Transplanting,400.0,81.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
25,Fall,Watering,400.0,81.2,10.0,13.575,31.674999999999997,22.625,1.375,0.013683634373289547,3.660203677190258e-05
25,Fall,Weeding,400.0,81.2,12.0,81.45,99.55000000000001,90.5,1.375,0.016420361247947456,0.00017568977650513236
25,Winter,Harvesting,400.0,81.2,32.0,13.575,31.674999999999997,22.625,1.375,0.043787629994526546,0.00011712651767008825
25,Winter,Preparing beds,400.0,81.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
25,Winter,Seeding,400.0,81.2,4.5,36.2,54.3,45.25,1.375,0.006157635467980296,3.2941833094712324e-05
25,Winter,Transplanting,400.0,81.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
25,Winter,Watering,400.0,81.2,2.0,13.575,31.674999999999997,22.625,1.375,0.002736726874657909,7.320407354380516e-06
25,Winter,Weeding,400.0,81.2,12.0,81.45,99.55000000000001,90.5,1.375,0.016420361247947456,0.00017568977650513236
26,Spring,Harvesting,400.0,87.8,24.0,13.575,31.674999999999997,22.625,1.375,0.03284072249589491,8.124151396478787e-05
26,Spring,Preparing beds,400.0,87.8,25.0,36.2,54.3,45.25,1.375,0.034209085933223866,0.00016925315409330806
26,Spring,Seeding,400.0,87.8,23.0,36.2,54.3,45.25,1.375,0.031472359058565956,0.0001557129017658434
26,Spring,Transplanting,400.0,87.8,36.0,81.45,99.55000000000001,90.5,1.375,0.04926108374384237,0.00048744908378872725
26,Spring,Watering,400.0,87.8,101.5,13.575,31.674999999999997,22.625,1.375,0.1388888888888889,0.0003435839028094154
26,Spring,Weeding,400.0,87.8,24.0,81.45,99.55000000000001,90.5,1.375,0.03284072249589491,0.0003249660558591515
26,Summer,Harvesting,400.0,87.8,90.0,13.575,31.674999999999997,22.625,1.375,0.12315270935960591,0.00030465567736795445
26,Summer,Preparing beds,400.0,87.8,8.0,36.2,54.3,45.25,1.375,0.010946907498631636,5.4161009309858574e-05
26,Summer,Seeding,400.0,87.8,8.0,36.2,54.3,45.25,1.375,0.010946907498631636,5.4161009309858574e-05
26,Summer,Transplanting,400.0,87.8,6.5,81.45,99.55000000000001,90.5,1.375,0.008894362342638205,8.80116401285202e-05
26,Summer,Watering,400.0,87.8,7.0,13.575,31.674999999999997,22.625,1.375,0.009578544061302683,2.369544157306313e-05
26,Summer,Weeding,400.0,87.8,60.0,81.45,99.55000000000001,90.5,1.375,0.08210180623973728,0.0008124151396478787
26,Winter,Harvesting,400.0,87.8,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
26,Winter,Preparing beds,400.0,87.8,1.5,36.2,54.3,45.25,1.375,0.002052545155993432,1.0155189245598484e-05
26,Winter,Seeding,400.0,87.8,8.0,36.2,54.3,45.25,1.375,0.010946907498631636,5.4161009309858574e-05
26,Winter,Transplanting,400.0,87.8,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
26,Winter,Watering,400.0,87.8,9.66666657,13.575,31.674999999999997,22.625,1.375,0.013227513095238097,3.2722276130816796e-05
26,Winter,Weeding,400.0,87.8,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
26,Fall,Harvesting,400.0,87.8,27.0,13.575,31.674999999999997,22.625,1.375,0.03694581280788178,9.139670321038636e-05
26,Fall,Preparing beds,400.0,87.8,5.0,36.2,54.3,45.25,1.375,0.0068418171866447735,3.385063081866162e-05
26,Fall,Seeding,400.0,87.8,0.0,36.2,54.3,45.25,1.375,0.0,0.0
26,Fall,Transplanting,400.0,87.8,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
26,Fall,Watering,400.0,87.8,16.0,13.575,31.674999999999997,22.625,1.375,0.021893814997263273,5.4161009309858574e-05
26,Fall,Weeding,400.0,87.8,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
27,Spring,Harvesting,400.0,70.2,60.0,13.575,31.674999999999997,22.625,1.375,0.08210180623973728,0.0002540243919554265
27,Spring,Preparing beds,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
27,Spring,Seeding,400.0,70.2,6.0,36.2,54.3,45.25,1.375,0.008210180623973728,5.0804878391085275e-05
27,Spring,Transplanting,400.0,70.2,27.0,81.45,99.55000000000001,90.5,1.375,0.03694581280788178,0.0004572439055197676
27,Spring,Watering,400.0,70.2,15.0,13.575,31.674999999999997,22.625,1.375,0.02052545155993432,6.350609798885662e-05
27,Spring,Weeding,400.0,70.2,30.0,81.45,99.55000000000001,90.5,1.375,0.04105090311986864,0.000508048783910853
27,Summer,Harvesting,400.0,70.2,30.0,13.575,31.674999999999997,22.625,1.375,0.04105090311986864,0.00012701219597771325
27,Summer,Preparing beds,400.0,70.2,6.0,36.2,54.3,45.25,1.375,0.008210180623973728,5.0804878391085275e-05
27,Summer,Seeding,400.0,70.2,15.0,36.2,54.3,45.25,1.375,0.02052545155993432,0.00012701219597771325
27,Summer,Transplanting,400.0,70.2,5.0,81.45,99.55000000000001,90.5,1.375,0.0068418171866447735,8.467479731847548e-05
27,Summer,Watering,400.0,70.2,16.0,13.575,31.674999999999997,22.625,1.375,0.021893814997263273,6.773983785478038e-05
27,Summer,Weeding,400.0,70.2,18.0,81.45,99.55000000000001,90.5,1.375,0.024630541871921183,0.00030482927034651173
27,Winter,Harvesting,400.0,70.2,1.0,13.575,31.674999999999997,22.625,1.375,0.0013683634373289546,4.233739865923774e-06
27,Winter,Preparing beds,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
27,Winter,Seeding,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
27,Winter,Transplanting,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
27,Winter,Watering,400.0,70.2,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
27,Winter,Weeding,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
27,Fall,Harvesting,400.0,70.2,45.0,13.575,31.674999999999997,22.625,1.375,0.06157635467980296,0.0001905182939665698
27,Fall,Preparing beds,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
27,Fall,Seeding,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
27,Fall,Transplanting,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
27,Fall,Watering,400.0,70.2,1.6666665999999999,13.575,31.674999999999997,22.625,1.375,0.0022806056376573616,7.056232827623632e-06
27,Fall,Weeding,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
28,Spring,Harvesting,400.0,70.2,55.25,13.575,31.674999999999997,22.625,1.375,0.07560207991242475,0.0002339141275922885
28,Spring,Preparing beds,400.0,70.2,16.0,36.2,54.3,45.25,1.375,0.021893814997263273,0.00013547967570956077
28,Spring,Seeding,400.0,70.2,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,8.467479731847548e-05
28,Spring,Transplanting,400.0,70.2,36.0,81.45,99.55000000000001,90.5,1.375,0.04926108374384237,0.0006096585406930235
28,Spring,Watering,400.0,70.2,7.5,13.575,31.674999999999997,22.625,1.375,0.01026272577996716,3.175304899442831e-05
28,Spring,Weeding,400.0,70.2,54.0,81.45,99.55000000000001,90.5,1.375,0.07389162561576355,0.0009144878110395352
28,Summer,Harvesting,400.0,70.2,64.0,13.575,31.674999999999997,22.625,1.375,0.08757525998905309,0.00027095935141912154
28,Summer,Preparing beds,400.0,70.2,25.0,36.2,54.3,45.25,1.375,0.034209085933223866,0.00021168699329618873
28,Summer,Seeding,400.0,70.2,4.0,36.2,54.3,45.25,1.375,0.005473453749315818,3.386991892739019e-05
28,Summer,Transplanting,400.0,70.2,8.0,81.45,99.55000000000001,90.5,1.375,0.010946907498631636,0.00013547967570956077
28,Summer,Watering,400.0,70.2,22.5,13.575,31.674999999999997,22.625,1.375,0.03078817733990148,9.52591469832849e-05
28,Summer,Weeding,400.0,70.2,25.0,81.45,99.55000000000001,90.5,1.375,0.034209085933223866,0.00042337398659237746
28,Fall,Harvesting,400.0,70.2,48.0,13.575,31.674999999999997,22.625,1.375,0.06568144499178982,0.0002032195135643411
28,Fall,Preparing beds,400.0,70.2,22.5,36.2,54.3,45.25,1.375,0.03078817733990148,0.0001905182939665698
28,Fall,Seeding,400.0,70.2,4.5,36.2,54.3,45.25,1.375,0.006157635467980296,3.8103658793313966e-05
28,Fall,Transplanting,400.0,70.2,18.0,81.45,99.55000000000001,90.5,1.375,0.024630541871921183,0.00030482927034651173
28,Fall,Watering,400.0,70.2,1.99998,13.575,31.674999999999997,22.625,1.375,0.002736699507389163,8.467395057050231e-06
28,Fall,Weeding,400.0,70.2,32.0,81.45,99.55000000000001,90.5,1.375,0.043787629994526546,0.0005419187028382431
28,Winter,Harvesting,400.0,70.2,18.0,13.575,31.674999999999997,22.625,1.375,0.024630541871921183,7.620731758662793e-05
28,Winter,Preparing beds,400.0,70.2,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.6934959463695096e-05
28,Winter,Seeding,400.0,70.2,1.0,36.2,54.3,45.25,1.375,0.0013683634373289546,8.467479731847548e-06
28,Winter,Transplanting,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
28,Winter,Watering,400.0,70.2,6.24999999,13.575,31.674999999999997,22.625,1.375,0.008552271469622333,2.6460874119686187e-05
28,Winter,Weeding,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
29,Spring,Harvesting,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
29,Spring,Preparing beds,400.0,86.9,40.0,36.2,54.3,45.25,1.375,0.05473453749315819,0.00027360970180699556
29,Spring,Seeding,400.0,86.9,12.0,36.2,54.3,45.25,1.375,0.016420361247947456,8.208291054209866e-05
29,Spring,Transplanting,400.0,86.9,24.0,81.45,99.55000000000001,90.5,1.375,0.03284072249589491,0.00032833164216839464
29,Spring,Watering,400.0,86.9,16.0,13.575,31.674999999999997,22.625,1.375,0.021893814997263273,5.472194036139911e-05
29,Spring,Weeding,400.0,86.9,15.0,81.45,99.55000000000001,90.5,1.375,0.02052545155993432,0.00020520727635524669
29,Winter,Harvesting,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
29,Winter,Preparing beds,400.0,86.9,12.0,36.2,54.3,45.25,1.375,0.016420361247947456,8.208291054209866e-05
29,Winter,Seeding,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
29,Winter,Transplanting,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
29,Winter,Watering,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
29,Winter,Weeding,400.0,86.9,6.0,81.45,99.55000000000001,90.5,1.375,0.008210180623973728,8.208291054209866e-05
30,Spring,Harvesting,400.0,87.8,10.0,13.575,31.674999999999997,22.625,1.375,0.013683634373289547,3.385063081866162e-05
30,Spring,Preparing beds,400.0,87.8,40.0,36.2,54.3,45.25,1.375,0.05473453749315819,0.00027080504654929295
30,Spring,Seeding,400.0,87.8,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,6.770126163732324e-05
30,Spring,Transplanting,400.0,87.8,8.0,81.45,99.55000000000001,90.5,1.375,0.010946907498631636,0.00010832201861971715
30,Spring,Watering,400.0,87.8,8.0,13.575,31.674999999999997,22.625,1.375,0.010946907498631636,2.7080504654929287e-05
30,Spring,Weeding,400.0,87.8,21.0,81.45,99.55000000000001,90.5,1.375,0.02873563218390805,0.0002843452988767576
30,Summer,Harvesting,400.0,87.8,15.0,13.575,31.674999999999997,22.625,1.375,0.02052545155993432,5.077594622799242e-05
30,Summer,Preparing beds,400.0,87.8,10.5,36.2,54.3,45.25,1.375,0.014367816091954025,7.10863247191894e-05
30,Summer,Seeding,400.0,87.8,3.0,36.2,54.3,45.25,1.375,0.004105090311986864,2.031037849119697e-05
30,Summer,Transplanting,400.0,87.8,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
30,Summer,Watering,400.0,87.8,40.0,13.575,31.674999999999997,22.625,1.375,0.05473453749315819,0.00013540252327464648
30,Summer,Weeding,400.0,87.8,10.0,81.45,99.55000000000001,90.5,1.375,0.013683634373289547,0.00013540252327464648
30,Fall,Harvesting,400.0,87.8,2.0,13.575,31.674999999999997,22.625,1.375,0.002736726874657909,6.770126163732322e-06
30,Fall,Preparing beds,400.0,87.8,21.0,36.2,54.3,45.25,1.375,0.02873563218390805,0.0001421726494383788
30,Fall,Seeding,400.0,87.8,0.0,36.2,54.3,45.25,1.375,0.0,0.0
30,Fall,Transplanting,400.0,87.8,8.0,81.45,99.55000000000001,90.5,1.375,0.010946907498631636,0.00010832201861971715
30,Fall,Watering,400.0,87.8,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
30,Fall,Weeding,400.0,87.8,12.0,81.45,99.55000000000001,90.5,1.375,0.016420361247947456,0.00016248302792957575
30,Winter,Harvesting,400.0,87.8,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
30,Winter,Preparing beds,400.0,87.8,0.0,36.2,54.3,45.25,1.375,0.0,0.0
30,Winter,Seeding,400.0,87.8,0.0,36.2,54.3,45.25,1.375,0.0,0.0
30,Winter,Transplanting,400.0,87.8,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
30,Winter,Watering,400.0,87.8,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
30,Winter,Weeding,400.0,87.8,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
31,Spring,Harvesting,400.0,73.9,32.0,13.575,31.674999999999997,22.625,1.375,0.043787629994526546,0.00012869652550488722
31,Spring,Preparing beds,400.0,73.9,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,8.043532844055451e-05
31,Spring,Seeding,400.0,73.9,2.25,36.2,54.3,45.25,1.375,0.003078817733990148,1.809794889912477e-05
31,Spring,Transplanting,400.0,73.9,12.5,81.45,99.55000000000001,90.5,1.375,0.017104542966611933,0.0002010883211013863
31,Spring,Watering,400.0,73.9,45.0,13.575,31.674999999999997,22.625,1.375,0.06157635467980296,0.00018097948899124764
31,Spring,Weeding,400.0,73.9,54.0,81.45,99.55000000000001,90.5,1.375,0.07389162561576355,0.0008687015471579888
31,Summer,Harvesting,400.0,73.9,24.0,13.575,31.674999999999997,22.625,1.375,0.03284072249589491,9.65223941286654e-05
31,Summer,Preparing beds,400.0,73.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
31,Summer,Seeding,400.0,73.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
31,Summer,Transplanting,400.0,73.9,1.0,81.45,99.55000000000001,90.5,1.375,0.0013683634373289546,1.6087065688110903e-05
31,Summer,Watering,400.0,73.9,24.0,13.575,31.674999999999997,22.625,1.375,0.03284072249589491,9.65223941286654e-05
31,Summer,Weeding,400.0,73.9,24.0,81.45,99.55000000000001,90.5,1.375,0.03284072249589491,0.0003860895765146616
31,Winter,Harvesting,400.0,73.9,4.0,13.575,31.674999999999997,22.625,1.375,0.005473453749315818,1.6087065688110903e-05
31,Winter,Preparing beds,400.0,73.9,18.0,36.2,54.3,45.25,1.375,0.024630541871921183,0.00014478359119299815
31,Winter,Seeding,400.0,73.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
31,Winter,Transplanting,400.0,73.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
31,Winter,Watering,400.0,73.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
31,Winter,Weeding,400.0,73.9,10.0,81.45,99.55000000000001,90.5,1.375,0.013683634373289547,0.00016087065688110902
32,Fall,Harvesting,400.0,73.6,8.0,13.575,31.674999999999997,22.625,1.375,0.010946907498631636,3.230527593346185e-05
32,Fall,Preparing beds,400.0,73.6,40.0,36.2,54.3,45.25,1.375,0.05473453749315819,0.0003230527593346185
32,Fall,Seeding,400.0,73.6,8.0,36.2,54.3,45.25,1.375,0.010946907498631636,6.46105518669237e-05
32,Fall,Transplanting,400.0,73.6,8.0,81.45,99.55000000000001,90.5,1.375,0.010946907498631636,0.0001292211037338474
32,Fall,Watering,400.0,73.6,25.0,13.575,31.674999999999997,22.625,1.375,0.034209085933223866,0.00010095398729206827
32,Fall,Weeding,400.0,73.6,20.0,81.45,99.55000000000001,90.5,1.375,0.027367268746579094,0.0003230527593346185
32,Spring,Harvesting,400.0,73.6,7.5,13.575,31.674999999999997,22.625,1.375,0.01026272577996716,3.0286196187620485e-05
32,Spring,Preparing beds,400.0,73.6,40.0,36.2,54.3,45.25,1.375,0.05473453749315819,0.0003230527593346185
32,Spring,Seeding,400.0,73.6,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,8.076318983365463e-05
32,Spring,Transplanting,400.0,73.6,40.0,81.45,99.55000000000001,90.5,1.375,0.05473453749315819,0.000646105518669237
32,Spring,Watering,400.0,73.6,30.0,13.575,31.674999999999997,22.625,1.375,0.04105090311986864,0.00012114478475048194
32,Spring,Weeding,400.0,73.6,40.0,81.45,99.55000000000001,90.5,1.375,0.05473453749315819,0.000646105518669237
32,Winter,Harvesting,400.0,73.6,0.75,13.575,31.674999999999997,22.625,1.375,0.001026272577996716,3.0286196187620475e-06
32,Winter,Preparing beds,400.0,73.6,18.0,36.2,54.3,45.25,1.375,0.024630541871921183,0.0001453737417005783
32,Winter,Seeding,400.0,73.6,0.0,36.2,54.3,45.25,1.375,0.0,0.0
32,Winter,Transplanting,400.0,73.6,4.5,81.45,99.55000000000001,90.5,1.375,0.006157635467980296,7.268687085028915e-05
32,Winter,Watering,400.0,73.6,15.0,13.575,31.674999999999997,22.625,1.375,0.02052545155993432,6.057239237524097e-05
32,Winter,Weeding,400.0,73.6,5.0,81.45,99.55000000000001,90.5,1.375,0.0068418171866447735,8.076318983365463e-05
33,Fall,Harvesting,400.0,72.7,6.0,13.575,31.674999999999997,22.625,1.375,0.008210180623973728,2.4528902772037044e-05
33,Fall,Preparing beds,400.0,72.7,15.0,36.2,54.3,45.25,1.375,0.02052545155993432,0.00012264451386018526
33,Fall,Seeding,400.0,72.7,0.5,36.2,54.3,45.25,1.375,0.0006841817186644773,4.088150462006175e-06
33,Fall,Transplanting,400.0,72.7,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
33,Fall,Watering,400.0,72.7,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
33,Fall,Weeding,400.0,72.7,4.0,81.45,99.55000000000001,90.5,1.375,0.005473453749315818,6.54104073920988e-05
33,Winter,Harvesting,400.0,72.7,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
33,Winter,Preparing beds,400.0,72.7,12.0,36.2,54.3,45.25,1.375,0.016420361247947456,9.811561108814817e-05
33,Winter,Seeding,400.0,72.7,0.0,36.2,54.3,45.25,1.375,0.0,0.0
33,Winter,Transplanting,400.0,72.7,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
33,Winter,Watering,400.0,72.7,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
33,Winter,Weeding,400.0,72.7,4.0,81.45,99.55000000000001,90.5,1.375,0.005473453749315818,6.54104073920988e-05
34,Summer,Harvesting,400.0,86.9,108.0,13.575,31.674999999999997,22.625,1.375,0.1477832512315271,0.00036937309743944403
34,Summer,Preparing beds,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
34,Summer,Seeding,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
34,Summer,Transplanting,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
34,Summer,Watering,400.0,86.9,10.0,13.575,31.674999999999997,22.625,1.375,0.013683634373289547,3.4201212725874445e-05
34,Summer,Weeding,400.0,86.9,18.75,81.45,99.55000000000001,90.5,1.375,0.025656814449917898,0.00025650909544405834
34,Winter,Harvesting,400.0,86.9,128.0,13.575,31.674999999999997,22.625,1.375,0.17515051997810618,0.00043777552289119286
34,Winter,Preparing beds,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
34,Winter,Seeding,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
34,Winter,Transplanting,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
34,Winter,Watering,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
